,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt
6553,0,1,1,0,270000,2,1,1,1,1,0,0,0,3,2,61,35,5,8
6522,0,0,1,1,76500,4,4,1,1,1,1,0,0,11,3,44,25,0,4
22972,1,1,1,1,112500,4,4,1,1,1,1,1,0,4,3,45,3,0,7
6928,0,1,1,2,112500,2,3,1,1,1,1,0,0,11,4,39,16,0,8
17367,0,1,0,1,225000,0,1,0,5,1,0,1,1,0,3,28,2,0,16
4356,1,1,1,2,360000,4,4,1,1,1,0,1,0,10,4,37,3,0,24
785,1,1,1,0,135000,4,3,1,5,1,0,0,1,8,2,28,6,0,10
9891,0,0,1,0,81000,4,4,1,1,1,0,0,0,8,2,47,2,2,42
18956,0,0,1,1,135000,0,4,3,1,1,0,0,0,8,2,40,21,0,27
10165,1,1,1,0,270000,4,4,3,1,1,0,0,0,14,1,25,5,0,27
15022,1,1,1,2,180000,4,4,1,1,1,0,0,0,4,4,40,2,0,37
11307,0,0,1,1,121500,4,4,1,1,1,0,0,0,8,3,26,1,0,32
11325,0,1,1,2,675000,4,1,1,1,1,0,0,0,5,4,38,4,0,23
500,0,0,0,0,238500,4,4,1,1,1,1,0,0,8,2,53,10,0,39
3652,0,0,1,1,270000,4,4,1,1,1,1,1,0,13,3,46,8,0,8
18378,1,1,0,0,247500,4,2,3,1,1,1,0,0,10,1,24,1,0,9
16747,0,0,1,0,157500,0,4,1,1,1,0,0,0,17,2,51,5,0,12
6213,0,1,0,0,315000,0,1,1,1,1,0,1,0,0,2,54,5,0,19
11097,1,1,1,2,254700,0,4,1,1,1,0,1,0,8,4,48,25,0,42
1361,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
16676,0,0,1,0,247500,0,4,1,1,1,0,0,0,11,2,64,13,0,48
1964,1,1,1,1,144000,4,4,1,1,1,0,0,1,4,3,24,3,0,4
22589,0,1,1,0,166500,4,4,0,1,1,0,0,0,14,2,41,9,0,50
15916,0,0,0,0,112500,0,4,1,1,1,0,0,0,6,2,54,3,0,18
13970,0,0,1,0,112500,4,4,1,1,1,0,0,0,0,2,51,12,0,48
16477,0,0,1,3,54000,2,4,1,1,1,1,1,0,3,5,39,6,0,22
20531,0,0,0,1,180000,0,2,1,1,1,1,1,0,6,3,41,21,0,8
15397,0,0,1,2,202500,4,1,1,1,1,0,1,0,6,4,38,9,0,1
9905,0,0,0,0,90000,2,1,1,4,1,0,0,0,3,2,44,5,0,27
1712,0,1,1,0,445500,0,1,1,1,1,0,0,0,10,2,35,2,0,9
22968,1,1,1,1,112500,4,4,1,1,1,1,1,0,4,3,45,3,0,6
7561,1,1,1,0,202500,4,4,1,1,1,1,1,0,4,2,36,3,0,4
4375,1,0,0,0,135000,4,1,3,5,1,0,1,0,8,1,32,2,0,2
7582,0,0,1,0,157500,4,4,1,1,1,0,0,0,14,2,48,7,0,17
11543,0,0,0,2,157500,2,1,1,1,1,0,0,0,11,4,35,15,1,30
24867,0,0,1,0,157500,0,1,1,1,1,0,1,1,11,2,34,4,0,12
9555,0,0,1,2,58500,4,1,1,1,1,0,0,0,3,4,39,17,0,10
15547,0,1,1,0,450000,2,1,1,1,1,0,0,0,3,2,55,4,0,29
3934,0,0,1,0,171000,4,4,1,1,1,0,0,0,14,2,43,1,0,22
14244,0,0,1,0,157500,0,4,1,1,1,0,0,0,10,2,56,10,0,17
16360,1,1,0,0,247500,4,4,1,1,1,0,0,0,4,2,39,5,0,23
14437,1,1,1,0,405000,4,1,1,1,1,1,1,1,10,2,29,8,0,35
5010,1,1,1,0,180000,0,4,3,1,1,0,0,0,4,1,56,10,0,4
17322,0,1,0,0,112500,4,1,1,5,1,1,1,0,3,2,29,5,0,12
18519,1,1,0,2,247500,4,4,1,1,1,1,0,0,8,4,51,16,0,4
22610,0,0,1,0,270000,0,1,3,1,1,0,1,1,12,1,39,9,0,19
21663,0,0,1,2,202500,2,4,1,0,1,0,0,0,6,4,39,5,0,13
4393,0,0,1,1,315000,2,4,0,1,1,0,0,1,3,3,31,7,1,14
5759,0,0,1,0,103500,4,4,3,1,1,0,0,0,14,1,48,6,0,33
16608,1,0,1,1,157500,4,4,1,1,1,1,1,0,8,3,37,6,0,38
17907,0,1,1,1,450000,0,4,1,1,1,0,1,1,3,3,48,2,0,9
3275,0,0,0,1,117000,4,4,1,1,1,0,1,0,14,3,32,5,1,6
16820,1,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,24,3,0,9
19693,0,0,0,1,135000,2,4,2,1,1,0,0,0,11,2,45,15,0,53
9235,0,0,1,2,202500,4,4,1,1,1,1,1,0,11,4,44,18,0,12
5922,1,0,1,1,292500,4,1,1,0,1,0,0,0,10,3,36,8,0,47
11297,1,1,0,2,450000,4,4,1,1,1,0,0,1,4,4,41,20,1,38
5557,0,1,1,0,112500,4,4,1,1,1,1,0,0,2,2,44,9,0,38
9774,1,1,1,0,427500,2,2,3,4,1,0,1,0,6,1,33,9,0,53
7072,0,0,0,0,67500,4,4,1,5,1,0,0,0,1,2,45,1,0,54
5949,1,1,1,1,202500,4,4,1,1,1,1,1,0,8,3,53,2,0,31
12455,1,0,1,0,225000,4,4,1,1,1,0,0,0,11,2,56,9,1,14
768,1,1,1,0,252000,4,4,1,1,1,0,1,1,16,2,61,5,0,31
13596,0,0,0,0,180000,4,4,3,1,1,1,0,0,0,1,32,3,0,26
7959,1,1,0,0,67500,4,4,1,1,1,0,0,0,8,2,62,6,5,10
6175,0,0,0,0,247500,0,4,0,1,1,1,1,0,8,2,45,14,0,55
2596,0,0,0,2,180000,0,2,1,1,1,0,1,0,14,4,38,9,4,10
5319,0,0,1,0,270000,2,1,3,1,1,0,0,0,6,1,47,1,0,27
18488,0,1,0,0,225000,4,1,1,1,1,0,0,0,0,2,42,16,0,12
3043,0,1,1,1,202500,2,4,0,1,1,0,0,0,2,3,34,2,0,7
16686,1,1,0,0,180000,0,2,1,1,1,1,1,0,8,2,33,10,0,9
20005,1,0,0,1,135000,4,4,1,1,1,1,0,0,16,3,31,1,0,48
15204,0,1,1,0,405000,0,1,1,1,1,1,0,0,8,2,42,2,0,23
464,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,19
568,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,14
13013,0,0,1,0,135000,0,4,1,1,1,1,1,0,11,2,63,8,0,7
499,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,53,1,0,6
10010,0,0,1,0,166500,0,1,4,1,1,0,0,0,1,1,56,7,0,30
1526,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,5
2988,0,0,0,0,117000,4,4,1,2,1,0,0,0,14,2,37,4,1,8
18348,1,1,0,0,162000,4,4,1,1,1,1,0,1,16,2,53,12,0,44
12683,0,0,1,1,211500,4,4,1,1,1,1,1,0,3,3,35,3,1,3
18663,0,1,1,0,157500,4,1,1,0,1,1,0,0,0,2,61,1,0,1
6467,1,0,1,2,675000,2,4,1,1,1,0,1,0,4,4,39,19,0,2
21140,0,1,0,0,360000,0,2,1,1,1,1,1,0,10,2,45,5,0,8
16006,0,0,0,2,148500,4,4,0,1,1,0,0,0,14,4,35,4,0,49
13101,1,1,1,1,180000,4,4,1,1,1,0,0,0,4,3,37,5,0,21
2101,1,1,1,0,315000,4,4,3,1,1,0,0,0,4,1,39,15,0,12
17527,0,1,1,2,67500,4,1,1,2,1,0,0,0,15,4,34,9,2,13
23413,0,0,0,2,47250,4,4,1,5,1,1,0,0,8,4,32,1,0,1
23418,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,19
20505,0,1,1,0,180000,4,4,1,1,1,0,0,0,8,2,36,5,0,22
1823,0,0,0,1,135000,0,4,2,1,1,0,0,0,6,2,42,22,0,21
14745,0,0,1,0,135000,4,4,1,1,1,0,1,0,8,2,43,9,1,39
18564,0,0,0,1,135000,4,4,0,1,1,0,0,0,8,3,28,4,0,15
13076,1,1,1,0,157500,4,4,1,1,1,0,0,0,4,2,43,7,0,7
21988,0,0,0,0,135000,4,4,1,1,1,0,0,0,12,2,31,5,0,3
18831,0,0,1,2,112500,4,4,1,1,1,1,0,0,8,4,33,8,0,26
10154,1,0,1,1,225000,2,4,1,1,1,0,0,0,4,3,26,6,1,43
773,0,0,1,0,135000,0,4,1,1,1,0,0,0,8,2,59,2,0,43
1349,0,1,1,1,270000,4,4,1,1,1,0,0,0,8,3,40,13,0,47
1087,0,1,1,1,112500,4,1,3,1,1,0,0,0,2,2,39,1,0,26
5639,0,0,1,0,238500,4,4,1,1,1,0,0,0,6,2,61,40,0,43
17104,1,1,0,0,202500,4,4,1,1,1,0,0,0,4,2,28,7,0,7
15812,1,0,0,1,270000,4,4,1,1,1,1,0,0,10,3,28,2,0,12
12919,0,0,1,0,247500,0,4,4,1,1,0,1,0,11,1,56,10,0,13
14752,0,0,1,0,135000,4,4,1,1,1,0,1,0,8,2,43,9,0,8
23294,0,0,0,1,292500,4,2,1,1,1,1,1,0,14,3,35,12,0,21
19924,0,0,0,1,144000,4,4,3,4,1,1,1,0,6,2,40,10,0,26
9721,1,1,1,1,324000,4,1,1,1,1,1,1,0,6,3,31,9,5,16
21270,0,0,0,0,270000,4,4,1,1,1,1,1,0,6,2,49,5,0,18
8331,0,0,0,0,135000,4,4,3,5,1,0,0,0,1,1,55,8,0,8
10078,0,1,1,0,225000,4,1,1,1,1,0,0,1,10,2,49,7,0,59
338,0,0,0,0,139500,4,1,2,1,1,0,0,0,10,1,45,20,0,17
20740,1,1,0,1,135000,4,4,1,1,1,1,0,0,10,3,31,5,0,16
23414,0,0,0,0,112500,4,4,1,1,1,1,0,0,8,2,28,1,0,14
13007,1,0,0,0,157500,4,4,1,1,1,0,0,0,16,2,59,2,0,18
2616,0,0,0,0,225000,0,2,3,1,1,0,0,0,0,1,29,4,0,25
16637,1,0,1,1,225000,4,4,1,1,1,1,1,0,8,3,45,5,0,16
16757,0,1,1,2,103500,4,4,1,1,1,0,0,0,0,4,33,5,0,14
3892,0,0,1,1,180000,2,4,1,1,1,0,1,1,11,3,40,3,0,25
22031,0,0,1,1,108000,0,1,1,1,1,0,0,0,0,3,38,3,0,16
21910,1,1,1,2,265500,4,1,1,1,1,0,0,0,8,4,32,6,0,3
15435,1,1,1,1,292500,4,4,1,1,1,1,0,0,3,3,51,15,0,4
20391,0,1,0,0,67500,4,4,1,1,1,1,1,0,14,2,34,4,0,41
12590,1,1,0,0,121500,4,4,1,1,1,0,1,0,8,2,41,19,0,8
13363,1,1,0,0,157500,4,1,2,1,1,1,1,0,0,1,29,6,0,20
5801,0,0,1,0,157500,2,2,0,1,1,0,0,0,3,2,29,3,0,25
14568,1,1,0,3,112500,4,1,1,1,1,0,0,0,4,5,30,6,0,51
17148,0,1,1,1,135000,0,4,1,1,1,0,0,0,14,3,31,3,0,1
8023,1,1,0,1,247500,4,4,1,1,1,0,1,0,8,3,36,6,0,8
22003,0,0,1,1,112500,4,4,4,1,1,1,1,0,12,2,39,9,0,40
11781,1,0,1,0,135000,4,4,3,5,1,0,0,0,4,1,32,3,0,15
17117,0,0,1,0,112500,4,1,1,5,1,0,0,0,3,2,26,3,0,6
12769,1,0,1,0,270000,4,4,2,1,1,1,1,0,8,1,37,3,0,7
6765,0,0,0,0,450000,0,1,1,1,1,0,1,0,14,2,38,6,1,44
18858,1,0,0,0,202500,4,4,0,1,1,0,0,0,4,2,63,1,1,35
8653,0,0,1,1,135000,0,1,1,1,1,0,0,0,14,3,28,3,0,26
19896,1,0,1,0,90000,0,4,0,1,1,1,0,0,9,2,46,2,1,3
19265,0,1,1,0,292500,4,1,3,1,1,0,0,0,10,1,34,3,0,21
5464,0,0,1,0,238500,4,1,1,1,1,0,1,0,3,2,47,14,0,41
21189,1,0,0,0,270000,4,4,0,1,1,1,0,0,2,2,57,2,0,9
1985,1,0,1,0,225000,4,4,1,5,1,0,0,0,8,2,52,5,0,41
17566,0,1,1,1,81000,4,1,1,1,1,1,1,0,3,3,30,4,0,43
1283,1,1,1,1,112500,4,4,1,1,1,0,0,0,4,3,47,1,1,31
11041,0,0,1,0,60377,4,4,2,1,1,1,0,0,14,1,51,1,1,58
1193,0,1,1,2,270000,4,4,0,1,1,0,0,1,3,4,35,2,0,5
20237,0,1,0,2,180000,4,1,1,1,1,1,1,0,0,4,42,15,0,23
7973,0,0,0,0,270000,0,4,2,2,1,1,1,0,14,1,47,4,1,12
15238,1,1,1,1,157500,4,4,1,1,1,1,0,0,8,3,49,5,0,17
2208,0,1,1,2,225000,0,1,1,1,1,0,0,0,12,4,39,10,0,11
6090,0,0,0,0,90000,4,4,1,1,1,0,1,0,8,2,45,11,0,7
7056,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,30,2,0,12
12377,0,1,1,0,157500,0,2,1,1,1,0,0,0,6,2,32,4,0,3
3574,0,0,1,1,202500,0,2,0,1,1,1,1,0,3,3,38,5,0,3
13923,1,1,1,3,450000,4,4,0,1,1,0,0,1,10,5,48,9,0,21
20831,1,1,1,0,112500,4,4,1,1,1,0,0,0,8,2,52,13,0,36
2234,1,0,1,0,315000,4,2,1,1,1,1,0,0,8,2,37,8,0,4
19459,1,0,0,1,238500,0,4,3,0,1,0,0,0,16,2,25,1,0,10
16557,0,0,1,0,180000,4,1,1,1,1,1,1,0,12,2,38,11,0,42
23332,1,0,0,0,261000,0,4,1,1,1,1,1,0,14,2,31,8,0,4
14230,1,0,0,0,135000,4,1,1,1,1,0,0,1,10,2,44,11,0,21
8591,0,1,0,1,45000,4,4,1,1,1,0,0,0,8,3,30,12,0,36
17573,0,1,1,1,81000,4,1,1,1,1,1,1,0,3,3,30,4,0,13
17484,1,1,1,0,126000,4,4,2,1,1,1,1,0,4,1,51,1,1,24
341,1,0,0,0,67500,4,4,1,1,1,1,1,0,16,2,52,15,3,10
2024,0,0,1,0,202500,4,4,3,1,1,0,1,0,3,1,49,28,0,37
19444,0,0,1,2,157500,4,4,1,1,1,0,1,0,6,4,33,11,0,12
20189,0,0,0,2,121500,4,1,1,1,1,0,0,0,5,4,33,2,0,5
24397,0,0,1,0,180000,2,4,1,2,1,0,0,0,1,2,53,13,0,39
21950,0,0,1,1,112500,4,4,1,1,1,0,0,0,8,3,42,1,0,16
19497,0,0,1,0,112500,4,4,1,1,1,0,0,0,6,2,51,2,0,12
10738,1,1,1,0,360000,4,4,3,2,1,1,1,0,10,1,36,3,0,17
5497,0,0,0,0,364500,4,4,0,1,1,0,0,0,14,2,48,3,0,42
1778,0,0,1,1,112500,4,4,3,1,1,1,1,1,6,2,50,16,0,4
20745,1,0,1,1,112500,4,4,1,1,1,0,0,0,8,3,51,15,0,1
10707,1,0,1,0,247500,4,4,1,1,1,0,0,1,8,2,51,4,0,14
24193,0,0,1,0,126000,0,4,1,1,1,0,0,0,3,2,63,43,0,37
2535,0,0,1,0,274500,0,4,1,1,1,0,0,0,6,2,57,19,0,31
15026,0,0,1,0,171000,0,4,1,1,1,0,0,0,2,2,42,7,0,16
6756,1,1,1,0,202500,0,4,1,1,1,0,0,0,8,2,41,8,0,45
10495,1,1,1,0,157500,4,4,0,1,1,0,0,0,4,2,26,4,1,13
829,0,0,1,0,99000,4,4,3,1,1,1,0,0,14,1,28,4,0,10
3973,0,1,1,2,225000,2,1,1,1,1,0,0,0,3,4,32,5,0,37
2972,1,1,1,0,585000,0,4,1,5,1,0,0,0,4,2,46,5,0,26
4768,1,0,1,1,225000,4,4,1,1,1,0,0,0,8,3,34,13,0,2
9004,0,1,0,0,225000,4,4,1,1,1,0,1,0,14,2,57,3,0,43
23293,0,0,0,1,292500,4,2,1,1,1,1,1,0,14,3,35,12,0,19
20138,1,0,0,2,90000,4,4,1,1,1,0,0,0,8,4,40,3,0,8
12744,0,0,1,0,103500,4,4,1,1,1,0,0,0,8,2,56,5,0,2
17514,0,1,1,0,373500,4,4,4,1,1,0,0,0,0,1,57,5,0,18
7577,0,1,1,0,720000,2,1,4,1,1,1,1,0,3,1,42,15,0,18
10265,1,1,1,0,247500,2,4,1,2,1,1,0,1,6,2,56,3,2,32
15348,0,0,1,2,60750,0,1,1,1,1,1,1,0,3,4,30,6,0,2
3646,1,0,1,0,90000,0,4,3,1,1,1,1,0,3,1,34,9,0,3
22875,1,1,1,0,468000,2,4,1,1,1,0,0,0,8,2,41,9,0,58
1451,0,1,1,1,166500,4,1,1,1,1,0,0,0,3,3,33,2,0,10
15464,1,1,1,1,450000,4,1,1,1,1,0,1,0,10,3,29,5,0,39
17489,1,1,1,0,360000,4,4,1,1,1,0,0,0,4,2,38,4,0,5
5068,0,0,1,0,225000,2,4,1,5,1,0,0,0,8,2,30,9,0,34
9962,0,0,1,0,112500,4,4,1,1,1,1,1,0,8,2,29,11,0,20
17222,1,0,1,2,270000,4,4,1,1,1,1,0,0,8,4,38,2,0,18
6317,0,1,1,0,112500,4,4,1,1,1,0,0,0,8,2,25,3,0,10
10422,0,1,0,1,135000,4,1,1,2,1,0,0,0,10,3,35,7,0,37
11412,0,0,0,0,135000,0,4,1,1,1,0,0,0,14,2,49,12,2,30
21446,1,0,1,1,157500,4,4,1,3,1,0,0,0,10,3,31,10,4,3
20556,0,0,1,0,315000,0,4,1,1,1,1,1,0,0,2,48,1,0,7
7589,0,1,1,1,270000,0,0,1,1,1,0,0,0,14,3,34,3,0,39
11601,1,1,1,1,135000,0,1,1,1,1,1,1,0,10,3,50,2,0,6
5554,1,0,0,2,202500,4,4,1,1,1,0,0,0,8,4,27,4,0,11
13952,0,0,1,0,126000,4,1,1,1,1,0,1,1,3,2,28,2,0,14
13043,0,1,0,0,202500,2,4,1,1,1,0,1,0,11,2,54,33,0,8
8257,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,42,8,0,15
12465,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,19
18131,0,0,1,0,157500,4,4,1,1,1,0,0,0,8,2,58,5,0,10
20598,0,0,1,0,202500,4,2,3,1,1,0,0,0,3,1,51,20,0,24
24238,0,1,1,0,225000,4,4,1,1,1,0,0,0,2,2,48,7,0,6
20506,0,0,1,0,81000,4,4,0,1,1,0,1,0,9,2,25,4,0,9
3051,1,0,1,0,171000,4,4,1,1,1,0,0,0,4,2,60,6,0,18
19577,0,1,1,1,247500,0,1,0,1,1,0,1,0,14,3,42,3,0,37
9301,0,0,1,3,180000,2,1,1,1,1,0,0,0,3,5,44,21,0,13
9866,0,0,1,0,292500,0,1,1,1,1,1,0,0,14,2,52,14,0,15
15786,0,0,0,0,180000,4,1,1,1,1,1,0,0,14,2,35,9,0,2
23954,0,0,1,0,180000,2,4,0,1,1,1,0,0,3,2,45,21,0,41
11421,0,1,1,0,247500,4,4,1,1,1,0,0,0,16,2,45,5,0,9
3781,1,1,1,0,135000,4,4,2,1,1,0,0,0,8,1,39,2,1,44
5317,0,0,0,0,112500,4,4,1,1,1,0,0,0,11,2,39,15,0,31
9934,0,0,1,0,135000,4,1,1,1,1,0,0,0,8,2,37,5,0,15
14245,0,1,0,0,202500,4,1,1,1,1,0,0,0,0,2,38,8,0,19
8524,0,0,1,0,67500,4,4,3,1,1,0,0,0,8,1,25,4,0,10
11444,1,1,1,0,220500,4,4,1,1,1,0,1,0,4,2,54,3,0,10
19485,0,0,1,1,180000,0,1,1,1,1,0,0,0,0,3,31,9,0,40
598,0,0,0,0,99000,0,1,1,1,1,0,0,0,14,2,28,2,0,32
11771,0,1,1,0,216000,4,4,1,1,1,0,0,0,10,2,59,10,0,34
20398,0,0,0,2,225000,2,4,1,1,1,0,0,0,3,4,34,6,0,41
3154,0,0,1,1,180000,4,1,2,1,1,0,0,0,5,2,42,5,0,17
22625,0,0,1,0,121500,0,4,1,0,1,0,1,0,14,2,33,5,0,12
22245,1,1,0,0,139500,4,4,1,1,1,1,1,0,4,2,51,23,3,30
1415,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,54
13027,1,0,1,2,112500,4,4,1,1,1,0,0,0,16,4,44,5,0,7
4572,1,1,1,0,315000,0,1,1,1,1,0,0,0,4,2,60,3,0,16
16612,0,0,1,2,112500,4,2,1,1,1,1,0,0,8,4,41,8,0,7
21106,0,0,1,0,94500,2,1,2,1,1,1,0,0,8,1,51,6,0,7
498,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,53,1,0,42
4103,1,1,1,1,157500,4,4,1,1,1,0,0,0,8,3,38,9,1,45
6073,1,1,0,0,99000,4,4,1,1,1,1,0,0,4,2,58,4,0,12
902,0,0,1,0,171000,3,1,1,1,1,0,0,1,3,2,52,11,0,40
6109,1,1,0,0,99000,2,4,1,1,1,1,1,0,3,2,54,2,1,3
7475,0,1,0,1,112500,4,1,3,1,1,0,0,0,3,2,28,5,0,16
6384,0,1,1,0,202500,4,1,1,1,1,0,0,0,8,2,59,3,0,7
21537,0,0,1,2,90000,4,4,2,1,1,1,1,0,8,3,38,13,0,13
18749,0,1,1,2,202500,0,4,1,1,1,0,0,0,6,4,35,10,0,43
21404,0,1,0,0,135000,4,4,1,1,1,1,1,0,10,2,57,21,1,48
1237,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,0,29
892,0,0,1,0,67500,4,4,1,1,1,0,0,1,11,2,43,1,4,27
9141,1,1,1,1,360000,0,1,1,1,1,0,1,0,10,3,41,7,0,17
14471,0,0,1,2,270000,0,1,1,1,1,0,0,1,15,4,43,7,0,25
16462,0,0,1,2,112500,4,2,1,1,1,0,0,0,3,4,30,6,1,47
10768,0,1,0,1,360000,4,1,4,1,1,0,0,1,10,2,46,12,1,33
14613,1,0,1,1,112500,4,4,1,1,1,0,0,0,4,3,42,5,0,41
13436,0,0,0,0,135000,0,4,4,1,1,0,1,0,2,1,51,7,2,20
12426,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,8
23722,1,1,0,1,292500,0,4,1,1,1,0,0,0,4,3,26,3,0,12
14305,0,0,1,1,135000,0,1,1,1,1,0,0,1,3,3,31,10,1,12
20731,1,1,0,0,162000,4,4,1,1,1,0,0,0,8,2,36,3,0,11
4217,1,1,1,0,202500,4,1,1,1,1,0,0,1,16,2,47,3,2,22
24636,0,0,1,0,193500,0,4,1,1,1,0,0,0,14,2,43,5,0,23
16290,1,0,0,0,67500,4,3,1,1,1,1,0,0,8,2,56,9,0,40
13378,0,1,0,0,31500,0,4,1,1,1,1,1,0,1,2,49,22,0,23
17437,1,1,0,0,261000,2,1,1,2,1,0,0,0,3,2,31,8,0,7
10301,0,0,1,0,157500,4,4,1,1,1,0,1,0,1,2,42,4,0,47
25080,0,0,1,0,175500,0,1,1,1,1,1,1,0,10,2,42,7,0,18
21723,0,0,1,1,157500,2,4,3,1,1,0,0,0,17,2,35,4,0,2
10820,1,1,1,0,180000,4,1,1,5,1,0,0,0,8,2,31,5,0,34
6959,0,0,1,0,126000,4,4,0,1,1,0,1,0,14,2,45,3,0,17
6511,1,0,1,0,180000,2,4,1,1,1,0,0,0,8,2,44,23,3,10
17665,0,0,1,0,135000,0,4,3,1,1,0,0,0,14,1,48,8,0,17
6778,0,1,0,0,202500,4,1,1,1,1,0,0,0,0,2,26,1,0,10
13103,1,1,1,1,180000,4,4,1,1,1,0,0,0,4,3,37,5,0,21
18691,0,0,1,0,180000,4,4,1,1,1,0,0,0,3,2,61,12,0,35
2118,0,0,1,0,180000,4,4,1,1,1,0,0,1,14,2,27,4,0,7
5007,0,0,1,0,157500,4,4,0,1,1,0,0,0,14,2,49,3,0,9
21315,1,0,0,0,180000,4,4,1,1,1,0,1,0,16,2,37,5,0,34
15821,0,1,0,1,225000,4,4,2,1,1,1,1,0,10,2,42,11,1,6
19968,0,0,0,0,135000,2,1,1,1,1,1,0,0,0,2,50,13,0,9
6766,0,0,0,0,450000,0,1,1,1,1,0,1,0,14,2,38,6,0,14
158,0,0,1,0,315000,4,4,3,1,1,0,0,0,0,1,29,4,0,14
1708,0,1,1,0,445500,0,1,1,1,1,0,0,0,10,2,35,2,0,17
8070,0,1,0,0,81000,4,4,3,1,1,0,0,0,8,1,51,16,0,29
5032,0,0,1,0,247500,0,4,1,1,1,0,0,0,2,2,49,4,0,19
5208,0,0,0,0,216000,2,4,2,1,1,1,0,1,3,1,31,8,0,17
14117,0,1,1,1,67500,4,4,1,1,1,0,1,1,2,3,32,5,0,36
24215,0,0,1,0,58500,4,4,1,1,1,0,0,1,8,2,43,14,0,2
16090,0,0,0,0,54000,4,1,1,1,1,1,0,0,11,2,41,13,0,13
9442,0,0,1,1,108000,2,4,1,1,1,0,0,0,3,3,39,9,0,16
5050,1,0,1,0,112500,4,4,1,1,1,0,0,0,4,2,30,4,0,3
3155,0,0,1,1,180000,4,1,2,1,1,0,0,0,5,2,42,5,0,7
14048,0,0,1,0,135000,0,4,1,1,1,0,0,0,2,2,46,1,0,59
23137,0,0,0,0,117000,4,4,0,1,1,0,0,0,10,2,43,19,0,15
6849,1,0,1,1,270000,0,4,1,1,1,0,0,0,8,3,43,13,0,60
18362,1,0,0,0,225000,4,4,1,1,1,0,1,0,8,2,53,14,0,14
6225,0,1,0,0,315000,0,1,1,1,1,0,1,0,0,2,54,5,0,15
18176,1,0,1,1,270000,2,1,1,1,1,0,0,0,3,3,31,2,0,25
7938,0,0,0,1,225000,0,4,1,1,1,1,1,1,13,3,29,10,0,9
754,0,0,1,2,270000,4,4,1,1,1,1,1,1,10,4,36,6,0,57
2094,0,0,1,0,112500,0,4,3,1,1,0,0,0,14,1,44,3,0,10
20163,0,0,1,0,32400,2,4,1,1,1,0,0,0,10,2,53,16,0,4
22079,0,0,1,1,180000,0,4,1,1,1,0,1,0,8,3,45,17,0,2
15485,0,1,1,0,126000,0,4,1,1,1,0,0,0,3,2,29,3,0,23
10197,0,1,1,0,360000,0,4,1,2,1,0,0,0,0,2,46,9,0,60
9785,1,1,1,0,135000,4,4,1,1,1,1,1,0,4,2,47,5,2,16
18859,1,0,0,0,202500,4,4,0,1,1,0,0,0,4,2,63,1,0,23
2480,0,0,1,0,180000,4,1,3,1,1,1,1,0,14,1,63,37,0,6
24874,1,1,0,0,112500,0,4,2,1,1,0,0,0,8,1,27,6,2,33
10383,0,0,1,0,225000,2,4,3,1,1,0,0,0,1,1,49,2,0,6
12174,0,1,1,1,67500,4,4,1,1,1,0,1,1,8,3,36,3,0,14
10321,1,1,1,1,202500,4,4,1,1,1,0,0,0,8,3,51,11,0,11
23094,1,1,1,0,301500,4,4,1,4,1,0,0,0,8,2,25,3,0,3
13180,1,1,1,1,225000,0,4,1,1,1,1,0,0,4,3,42,12,0,8
12080,1,1,1,0,135000,4,4,3,1,1,1,1,0,8,1,29,3,0,19
19028,0,0,1,1,103500,0,4,3,1,1,0,0,0,0,2,32,2,2,18
5668,0,0,1,1,112500,4,4,1,1,1,0,0,0,8,3,38,15,0,28
9096,0,0,1,0,189000,4,4,1,1,1,1,0,0,0,2,44,6,0,40
18054,0,0,0,1,157500,4,4,3,2,1,0,0,0,3,2,35,15,0,19
23202,0,0,0,0,117000,0,4,3,5,1,0,0,0,14,1,28,2,0,14
6147,1,0,0,0,121500,4,4,1,1,1,0,1,0,8,2,29,2,0,20
22261,0,0,0,0,180000,2,4,4,1,1,1,1,0,8,1,50,1,0,43
11905,0,0,1,1,157500,0,4,1,2,1,0,0,1,14,3,37,4,0,3
17351,0,0,0,0,72000,4,1,1,1,1,0,0,0,3,2,27,4,0,48
12530,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,5
